,Id,Title,Description,Popularity,Genres,Release Date,Rating,Vote Count,Revenue
0,436270,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",10405.742,"['Action', 'Fantasy', 'Science Fiction']",2022-10-19,7.3,2251,368000000
1,1013860,R.I.P.D. 2: Rise of the Damned,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.",3827.074,"['Fantasy', 'Action', 'Comedy', 'Crime']",2022-11-15,6.8,181,78324220
2,724495,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",5175.704,"['Action', 'Drama', 'History']",2022-09-15,7.9,538,91000000
3,988233,Hex,"Following a mysterious disappearance on a jump, a group of skydivers experience paranormal occurrences that leave them fighting for their lives.",3347.272,"['Action', 'Horror', 'Thriller']",2022-11-01,4.3,6,0
4,829799,Paradise City,Renegade bounty hunter Ryan Swan must carve his way through the Hawaiian crime world to wreak vengeance on the kingpin who murdered his father.,2263.899,"['Crime', 'Action', 'Thriller']",2022-11-11,6.0,32,0
5,872177,Corrective Measures,"Set in San Tiburon, the world's most dangerous maximum-security penitentiary and home to the world's most treacherous superpowered criminals, where tensions among the inmates and staff heighten, leading to anarchy that engulfs the prison and order is turned upside down.",2100.503,"['Science Fiction', 'Action']",2022-04-29,5.1,33,0
6,862965,Emily the Criminal,"Emily, who is saddled with student debt and locked out of the job market due to a minor criminal record, gets involved in a credit card scam that pulls her into the criminal underworld of Los Angeles, ultimately leading to deadly consequences.",1675.401,"['Crime', 'Drama', 'Mystery', 'Thriller']",2022-08-12,6.9,214,0
7,934641,The Minute You Wake Up Dead,"A stockbroker in a small southern town gets embroiled in an insurance scam with a next-door neighbor that leads to multiple murders when a host of other people want in on the plot. Sheriff Thurmond Fowler, the by-the-book town sheriff for over four decades, works earnestly to try and unravel the town’s mystery and winds up getting more than he bargained for.",1943.854,"['Thriller', 'Crime']",2022-11-04,4.9,19,0
8,338958,Disenchanted,"Disillusioned with life in the city, feeling out of place in suburbia, and frustrated that her happily ever after hasn’t been so easy to find, Giselle turns to the magic of Andalasia for help. Accidentally transforming the entire town into a real-life fairy tale and placing her family’s future happiness in jeopardy, she must race against time to reverse the spell and determine what happily ever after truly means to her and her family.",1633.25,"['Comedy', 'Family', 'Fantasy']",2022-11-16,7.3,435,0
9,830784,"Lyle, Lyle, Crocodile","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",1719.318,"['Comedy', 'Family', 'Music']",2022-10-07,7.7,99,79761937
10,899294,Frank and Penelope,A tale of love and violence when a man on his emotional last legs finds a savior seductively dancing in a run-down strip club. And a life most certainly headed off a cliff suddenly becomes redirected - as everything is now worth dying for.,1560.486,"['Thriller', 'Horror', 'Crime']",2022-06-03,7.6,40,0
11,505642,Black Panther: Wakanda Forever,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death. As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",1716.673,"['Action', 'Adventure', 'Science Fiction']",2022-11-09,7.5,1110,675000000
12,846778,Margaux,"As a group of seniors celebrate their final college days at a smart house, the house's highly advanced AI system, Margaux, begins to take on a deadly presence of her own. A carefree weekend of partying turns into a dystopian nightmare as they realize Margaux's plans to eliminate her tenants one way or another. Time begins to run out as the group desperately tries to survive and outsmart the smart home.",1237.179,"['Horror', 'Science Fiction']",2022-09-09,6.9,45,0
13,551271,Medieval,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,1378.978,"['History', 'Action', 'Drama']",2022-09-08,7.2,200,4311284
14,979924,On the Line,A provocative and edgy radio host must play a dangerous game of cat and mouse with a mysterious caller who's kidnapped his family and is threatening to blow up the whole station.,961.775,['Thriller'],2022-10-31,6.4,156,0
15,882598,Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain. As an overwhelming terror begins taking over her life, Rose must confront her troubling past in order to survive and escape her horrifying new reality.",1292.524,"['Horror', 'Mystery', 'Thriller']",2022-09-23,6.8,984,214000000
16,939210,Blue's Big City Adventure,"When Josh gets the opportunity of a lifetime to audition for Rainbow Puppy’s Broadway musical, Josh and Blue skidoo to NYC for the very first time where they meet new friends and discover the magic of music, dance, and following one’s dreams.",1005.317,"['Family', 'Adventure', 'Music', 'Animation']",2022-11-18,7.4,42,0
17,668461,Slumberland,"A young girl discovers a secret map to the dreamworld of Slumberland, and with the help of an eccentric outlaw, she traverses dreams and flees nightmares, with the hope that she will be able to see her late father again.",998.228,"['Family', 'Fantasy', 'Adventure', 'Drama']",2022-11-09,7.9,299,0
18,829280,Enola Holmes 2,"Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.",897.994,"['Mystery', 'Adventure', 'Comedy', 'Crime']",2022-11-04,7.7,1196,0
19,338947,Hellraiser,"A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.",863.891,"['Horror', 'Mystery']",2022-09-28,6.5,330,0
20,732459,Blade of the 47 Ronin,"In this sequel to ""47 Ronin,"" a new class of warriors emerges among the Samurai clans to keep a sought-after sword from falling into the wrong hands.",823.748,"['Action', 'Fantasy']",2022-10-25,6.9,85,0
21,1018403,Tom and Jerry Snowman's Land,"It’s time to chase that holiday spirit with Tom and Jerry! With magic in the air, Jerry and his nephew, Tuffy, make a snow mouse that miraculously comes to life! To keep their new friend, Larry the snow mouse from melting, Tuffy and Jerry must race him to the fabled Snowman’s Village. In hot pursuit, Tom and devious Dr. Doublevay have their own plans for Larry’s magic.",737.654,"['Family', 'Comedy', 'Animation', 'Adventure']",2022-09-06,8.0,13,0
22,985939,Fall,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights",811.153,['Thriller'],2022-08-11,7.3,1809,11900000
23,1037858,The Soccer Football Movie,"When mysterious green slime monsters start popping out of soccer balls, all-star athletes Zlatan Ibrahimović and Megan Rapinoe must team up with their four biggest fans to stop evil scientist ""Weird Al"" Yankovic from stealing their talent.",734.157,"['Animation', 'Comedy', 'Family']",2022-11-09,6.7,45,0
24,972313,Blowback,"When a master thief is sabotaged during a bank heist and left for dead, he seeks revenge on his former crew one target at a time. Now, with the cops and the mob closing in, he's in the race of his life to reclaim an untold fortune in cryptocurrency from those who double-crossed him.",1151.298,"['Action', 'Thriller', 'Crime']",2022-06-17,5.3,18,0
25,663712,Terrifier 2,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",767.426,"['Horror', 'Thriller']",2022-10-06,7.0,700,10155347
26,774752,The Guardians of the Galaxy Holiday Special,"On a mission to make Christmas unforgettable for Quill, the Guardians head to Earth in search of the perfect present.",1057.592,"['Comedy', 'Science Fiction', 'Adventure']",2022-11-25,7.5,442,0
27,929562,In the Forest,"Helen and her daughter Emily reluctantly accompany Helen’s father Stan on a family camping trip, driving deep into the forest for a real outdoors experience, only to have angry landowner Howard arrive and force them to leave. When their RV gets stuck, Helen decides to seek help but discovers a disturbing secret on the man’s property. She must then fight to protect her family and make it out of the forest alive before being hunted down.",552.135,"['Horror', 'Thriller']",2022-01-28,6.7,11,0
28,76600,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",646.277,"['Science Fiction', 'Action', 'Adventure']",2022-12-14,0.0,0,0
29,717728,Jeepers Creepers: Reborn,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",600.195,"['Horror', 'Thriller', 'Mystery']",2022-09-15,5.8,507,2892594
30,593643,The Menu,"A couple travels to a coastal island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",501.696,"['Comedy', 'Horror', 'Thriller']",2022-11-17,7.3,294,33000000
31,881487,The Visitor,"After a series of tragedies including the death of his father-in-law, Robert and his wife Maia leave their home in London to move back to her childhood home. But when Robert discovers an old portrait in the attic of a man who is his spitting image, he goes down a rabbit hole to discover the identity of this mysterious doppelganger known only as the visitor. It isn’t long until he realizes – where the visitor goes, death follows.",465.446,"['Horror', 'Mystery', 'Thriller']",2022-10-07,6.3,27,0
32,575322,Project Gemini,"After depleting Earth's resources for centuries, humankind's survival requires an exodus to outer space. An international expedition is quickly formed to find a suitable new planet, but when plans go awry, the crew is suddenly stranded without power on a strange planet, where something unimaginable lies in wait.",470.81,['Science Fiction'],2022-01-06,5.7,174,0
33,844396,The Friendship Game,A group of teens in a small town come across a strange object that tests their loyalties to each other with increasingly destructive consequences the deeper into the game they go.,549.571,"['Science Fiction', 'Horror']",2022-11-11,5.3,10,0
34,1033107,Wild Is the Wind,"When two corrupt police officers investigate the brutal murder of a young girl, tensions come to a head in their small, racially-segregated town.",376.215,"['Crime', 'Drama']",2022-10-28,6.0,37,0
35,759507,Blackout,"A man wakes in a hospital with no memory, and quickly finds himself on the run in a locked down hospital with the Cartel on his tail.",330.27,"['Action', 'Adventure', 'Thriller']",2022-10-12,5.4,90,0
36,747803,One Way,"On the run with a bag full of cash after a robbing his former crime boss—and a potentially fatal wound—Freddy slips onto a bus headed into the unrelenting California desert. With his life slipping through his fingers, Freddy is left with very few choices to survive.",724.326,"['Crime', 'Action', 'Thriller']",2022-09-02,5.3,10,0
37,616037,Thor: Love and Thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",470.45,"['Fantasy', 'Action', 'Comedy']",2022-07-06,6.7,4801,760000000
38,830788,The Invitation,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",461.224,"['Horror', 'Thriller']",2022-08-24,6.4,337,30000000
39,987919,A Christmas Mystery,"When her best friend's father is falsely accused of stealing the town's prized jingle bells, a young amateur sleuth and her friends must find the real thief before Christmas.",438.021,"['Family', 'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Thriller']",2022-11-24,7.5,9,0
40,718930,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",432.02,"['Action', 'Comedy', 'Thriller']",2022-07-03,7.5,2488,239260044
41,19995,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",521.972,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",2009-12-15,7.5,26652,2920357254
42,642885,Hocus Pocus 2,"29 years since the Black Flame Candle was last lit, the 17th-century Sanderson sisters are resurrected, and they are looking for revenge. Now it's up to three high school students to stop the ravenous witches from wreaking a new kind of havoc on Salem before dawn on All Hallow's Eve.",432.447,"['Fantasy', 'Comedy', 'Family']",2022-09-27,7.6,1165,0
43,511817,Wendell & Wild,Two demon brothers enlist the aid of Kat Elliot — a tough teen with a load of guilt — to summon them to the Land of the Living. But what Kat demands in return leads to a brilliantly bizarre and comedic adventure like no other.,391.652,"['Animation', 'Comedy', 'Fantasy', 'Adventure']",2022-10-21,6.8,149,0
44,632856,Spirited,"Each Christmas Eve, the Ghost of Christmas Present selects one dark soul to be reformed by a visit from three spirits. But this season, he picked the wrong Scrooge. Clint Briggs turns the tables on his ghostly host until Present finds himself reexamining his own past, present and future.",472.865,['Comedy'],2022-11-10,7.3,162,0
45,507086,Jurassic World Dominion,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",470.447,"['Adventure', 'Action', 'Science Fiction']",2022-06-01,7.0,3921,1001000000
46,634649,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",430.989,"['Action', 'Adventure', 'Science Fiction']",2021-12-15,8.0,15950,1916050941
47,928391,The Red Book Ritual,"Three friends decide to play The Red Book game. What they don't know is that in the house evil is waiting to be released. A long time ago a witch died as part of a satanic ritual. Every question they ask, they get closer and closer to her. The book will reveal the answers to all your questions… but what if your host is an evil entity with a thirst for blood?",416.989,['Horror'],2022-09-12,6.4,9,0
48,760741,Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",432.767,"['Thriller', 'Adventure', 'Horror']",2022-08-11,7.0,835,56000000
49,936061,Under Wraps 2,"As Marshall, Gilbert and Amy are preparing for her father’s Spooktacular Halloween-themed wedding to his fiancé Carl, plans go awry when they discover that their mummy friend Harold and his beloved Rose may be in danger.",378.519,"['Family', 'Fantasy', 'TV Movie']",2022-09-25,6.5,30,0
50,361743,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",450.775,"['Action', 'Drama']",2022-05-24,8.3,4877,1482656000
51,766507,Prey,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",386.104,"['Thriller', 'Action', 'Science Fiction']",2022-08-02,7.9,4693,0
52,1034470,Barbie Epic Road Trip,"In this interactive adventure, Barbie goes on a cross-country trek with friends and makes big decisions about the future. Which dream will she choose?",372.333,"['Comedy', 'Family', 'Animation']",2022-10-25,7.7,6,0
53,760161,Orphan: First Kill,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.",388.344,"['Horror', 'Thriller']",2022-07-27,6.8,1338,9572765
54,560052,My Father's Dragon,"Struggling to cope after a move to the city with his mother, Elmer runs away in search of Wild Island and a young dragon who waits to be rescued. Elmer’s adventures introduce him to ferocious beasts, a mysterious island and the friendship of a lifetime.",340.718,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Comedy']",2022-11-04,7.6,26,0
55,916605,The Infernal Machine,"Reclusive and controversial author Bruce Cogburn is drawn out of hiding by an obsessive fan, forcing the novelist to confront a past that he thought he could escape, and to account for events set in motion by his bestseller decades earlier. Cogburn's search for who is behind the manipulation and mental torment he encounters leads to an emotional roller-coaster ride full of fear and danger, where things are not always as clear as they seem to be, and where past deeds can have dire consequences.",341.03,"['Thriller', 'Mystery']",2022-09-23,6.9,132,0
56,675353,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",361.846,"['Action', 'Adventure', 'Family', 'Comedy']",2022-03-30,7.6,3408,401800000
57,736918,The Noel Diary,"Cleaning out his childhood home at Christmas, a novelist meets a woman searching for her birth mother. Will an old diary unlock their pasts — and hearts?",341.569,"['Romance', 'Comedy', 'Drama']",2022-11-24,6.7,104,0
58,779782,The School for Good and Evil,Best friends Sophie and Agatha navigate an enchanted school for young heroes and villains — and find themselves on opposing sides of the battle between good and evil.,354.304,"['Fantasy', 'Action', 'Drama']",2022-10-19,7.3,674,0
59,904039,Madagascar: A Little Wild Holiday Goose Chase,"Melman the Giraffe meets Hank, a goose who has been separated from his family and along with his friends, they embark on a wild goose chase around the city to reunite Hank with his merry flock.",355.044,"['Animation', 'Comedy']",2021-11-26,5.3,6,0
60,955644,Mia and Me: The Hero of Centopia,"Mia discovers her magic stone is part of an ancient prophecy and embarks on a thrilling journey to the farthest islands of Centopia to face a great evil, and shape her own destiny.",332.952,"['Animation', 'Fantasy', 'Adventure']",2022-05-26,7.4,41,0
61,807356,Watcher,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",356.56,"['Mystery', 'Thriller', 'Horror']",2022-06-03,6.3,315,2667033
62,916719,Code Name Banshee,"Caleb, a former government assassin in hiding, who resurfaces when his protégé, the equally deadly killer known as Banshee, discovers a bounty has been placed on Caleb's head.",344.967,"['Thriller', 'Action']",2022-07-01,5.2,46,0
63,438148,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",346.526,"['Animation', 'Comedy', 'Family']",2022-06-29,7.5,2354,936000000
64,791155,Secret Headquarters,"While hanging out after school, Charlie and his friends discover the headquarters of the world’s most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world.",298.374,"['Science Fiction', 'Family', 'Action', 'Adventure']",2022-12-20,0.0,0,0
65,1040603,Orgasm Inc: The Story of OneTaste,"A sexual wellness company gains fame and followers, then members come forward with shocking allegations.",306.613,['Documentary'],2022-11-05,6.1,22,0
66,585511,Luck,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",327.891,"['Animation', 'Adventure', 'Comedy', 'Fantasy']",2022-08-05,7.9,952,0
67,2907,The Addams Family,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",344.825,"['Comedy', 'Fantasy']",1991-11-22,7.0,3797,191502426
68,539681,DC League of Super-Pets,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",308.335,"['Animation', 'Action', 'Family', 'Comedy', 'Science Fiction']",2022-07-27,7.5,961,203000000
69,780609,Men,"In the aftermath of a personal tragedy, Harper retreats alone to the beautiful English countryside, hoping to find a place to heal. But someone — or something — from the surrounding woods appears to be stalking her, and what begins as simmering dread becomes a fully-formed nightmare, inhabited by her darkest memories and fears.",272.272,"['Horror', 'Thriller', 'Fantasy']",2022-05-20,6.3,493,7168717
70,886396,Batman and Superman: Battle of the Super Sons,"After discovering he has powers, 11-year-old Jonathan Kent and assassin-turned-Boy-Wonder Damian Wayne must join forces to rescue their fathers (Superman & Batman) and save the planet from the malevolent alien force known as Starro.",279.737,"['Animation', 'Action', 'Science Fiction']",2022-10-17,8.0,147,0
71,508947,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",309.527,"['Animation', 'Family', 'Comedy', 'Fantasy']",2022-03-10,7.5,3568,18879922
72,629176,Samaritan,"Thirteen year old Sam Cleary  suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 20 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",271.198,"['Action', 'Drama', 'Science Fiction']",2022-08-25,6.9,1423,0
73,1039627,L.O.L. Surprise! Winter Fashion Show,The collection with which Neonlicious was to make her debut mysteriously disappears. Now you have to use all your creativity and improvise new designs for the big parade!,253.791,['Animation'],2022-10-24,7.9,22,0
74,453395,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",271.574,"['Fantasy', 'Action', 'Adventure']",2022-05-04,7.4,6409,955800000
75,744276,After Ever Happy,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",298.867,"['Romance', 'Drama']",2022-08-24,7.0,594,12467270
76,879538,Crawlspace,"After witnessing a brutal murder in a cabin, a man hides in a crawlspace while the killers scour the property for a hidden fortune. As they draw nearer, he must decide if the crawlspace will be his tomb or the battleground in his fight for survival.",289.479,['Thriller'],2022-03-31,6.8,68,0
77,1023803,The Hip Hop Nutcracker,Features Rev Run as he brings audiences on a hip-hop reimagining of The Nutcracker ballet set in NYC.,407.025,['Music'],2022-11-25,5.0,2,0
78,811061,So Cold the River,A documentary filmmaker's research on a town's mysterious benefactor unearths an unexplained evil while staying at a local resort.,221.9,"['Horror', 'Thriller']",2022-03-25,5.6,28,0
79,848791,The Stranger,"Two strangers strike up a conversation on a long journey. One is a suspect in an unsolved missing person’s case and the other an undercover operative on his trail. Their uneasy friendship becomes the core of this tightly wrought thriller, which is based on the true story of one of the largest investigations and undercover operations in Australia.",240.502,"['Crime', 'Drama', 'Mystery', 'Thriller']",2022-10-06,6.1,115,0
80,477462,The Twin,"Every parent's worst nightmare is just the beginning for Rachel's ordeal as in the aftermath of a tragic accident, she and her husband Anthony decide to move to the other side of the world to focus on their surviving twin son Elliot.  What begins as a time of healing and isolation in the Finnish countryside turns into a desperate battle for the very soul of their son as an entity claiming to be his dead twin brother takes over Elliot — setting Rachel on a diabolical journey to unravel the horrible truth about her twin son.",220.51,"['Horror', 'Mystery']",2022-04-06,6.1,107,492000
81,429473,Lou,A young girl is kidnapped during a powerful storm. Her mother joins forces with her mysterious neighbour to set off in pursuit of the kidnapper. Their journey will test their limits and expose the dark secrets of their past.,261.141,"['Action', 'Thriller', 'Drama']",2022-09-23,6.7,380,0
82,568124,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",260.192,"['Animation', 'Comedy', 'Family', 'Fantasy']",2021-10-13,7.7,7618,253000000
83,414906,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",267.061,"['Crime', 'Mystery', 'Thriller']",2022-03-01,7.7,6849,770836163
84,833097,Falling for Christmas,"An engaged, spoiled hotel heiress finds herself in the care of a handsome, blue-collar lodge owner and his precocious daughter after getting amnesia in a skiing accident.",247.109,"['Romance', 'Comedy']",2022-11-10,6.5,317,0
85,284054,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",220.24,"['Action', 'Adventure', 'Science Fiction']",2018-02-13,7.4,19897,1347597973
86,1024535,Matriarch,"Afflicted with a mysterious disease after surviving an overdose, a woman returns to her childhood home to confront her personal demons but instead discovers a real one.",228.269,['Horror'],2022-10-11,5.3,46,0
87,1040330,Black Adam: Saviour or Destroyer?,"Ahead of the release of upcoming fantasy film ‘Black Adam’, sit down with Dwayne Johnson as he discusses his starring role as the eponymous superhero.",195.685,['Documentary'],2022-10-15,7.1,250,0
88,626735,Dog,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,199.515,"['Drama', 'Comedy']",2022-02-17,7.4,1025,77263354
89,928015,Dracula: The Original Living Vampire,"Detective Amelia Van Helsing is on the desperate hunt for the killer responsible for a string of grisly murders targeting young women. Matters only worsen when all evidence leads to the seemingly untouchable Count Dracula. And when Van Helsing’s girlfriend vanishes, she is forced to question the very existence of monsters in a final showdown with the enigmatic count.",218.739,"['Horror', 'Fantasy', 'Thriller']",2022-01-28,5.8,52,0
90,924482,The Ledge,"A rock climbing adventure between two friends turns into a terrifying nightmare. After Kelly captures the murder of her best friend on camera, she becomes the next target of a tight knit group of friends who will stop at nothing to destroy the evidence and anyone in their way. Desperate for her safety, she begins a treacherous climb up a mountain cliff and her survival instincts are put to the test when she becomes trapped with the killers just 20 feet away.",219.819,"['Thriller', 'Adventure', 'Mystery', 'Action', 'Crime']",2022-02-18,6.2,131,0
91,585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",228.752,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Adventure']",2022-02-25,7.1,1302,0
92,532639,Pinocchio,A wooden puppet embarks on a thrilling adventure to become a real boy.,243.16,"['Fantasy', 'Adventure', 'Family']",2022-09-07,6.6,1110,0
93,928773,Whisper,A young Nurse is assigned to look after a patient in a remote location in the English countryside. As the night continues she finds herself terrorized by an unseen force that is connected with her patient.,217.4,"['Horror', 'Thriller']",2022-01-23,6.3,39,0
94,756999,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",228.245,"['Horror', 'Thriller']",2022-06-22,7.9,3155,161000000
95,420634,Terrifier,"On Halloween night, a young woman finds herself as the obsession of a sadistic murderer known as Art the Clown.",214.212,"['Horror', 'Thriller']",2016-03-15,6.6,1105,0
96,1038627,Christmas on Mistletoe Farm,"After inheriting a farm at Christmas time, a widowed father makes a bumpy adjustment to village life — while his kids hatch a plan to stay there forever.",184.743,"['Family', 'Comedy']",2022-11-23,5.3,15,0
97,2758,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",234.815,"['Comedy', 'Family', 'Fantasy']",1993-11-19,6.9,2444,48919043
98,639721,The Addams Family 2,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,223.189,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Horror']",2021-10-01,7.1,995,119815153
